Brawler_1,Brawler_2,Weight
BROCK,KAZE,19
BROCK,KENJI,23
BROCK,KIT,45
BROCK,LARRY & LAWRIE,5
BROCK,LEON,49
BROCK,LILY,38
BROCK,LOLA,6
BROCK,LOU,7
BROCK,LUMI,9
BROCK,MAISIE,16
BROCK,MANDY,126
BROCK,MAX,13
BROCK,MEEPLE,2
BROCK,MEG,10
BROCK,MELODIE,6
BROCK,MICO,16
BROCK,MOE,9
BROCK,MORTIS,90
BROCK,MR. P,20
BROCK,NANI,26
BROCK,NITA,22
BROCK,OLLIE,6
BROCK,OTIS,4
BROCK,PAM,13
BROCK,PEARL,7
BROCK,PENNY,13
BROCK,PIPER,167
BROCK,POCO,31
BROCK,R-T,9
BROCK,RICO,57
BROCK,ROSA,12
BROCK,RUFFS,2
BROCK,SAM,1
BROCK,SANDY,8
BROCK,SHADE,10
BROCK,SHELLY,22
BROCK,SPIKE,58
BROCK,SPROUT,17
BROCK,SQUEAK,69
BROCK,STU,33
BROCK,SURGE,31
BROCK,TARA,24
BROCK,TICK,82
BROCK,WILLOW,10
BULL,BUSTER,1
BULL,BUZZ,13
BULL,BYRON,11
BULL,CARL,13
BULL,CHARLIE,5
BULL,CHESTER,11
BULL,CHUCK,3
BULL,CLANCY,1
BULL,COLETTE,25
BULL,COLT,33
BULL,CORDELIUS,18
BULL,CROW,15
BULL,DARRYL,13
BULL,DOUG,7
BULL,DRACO,7
BULL,DYNAMIKE,41
BULL,EDGAR,40
BULL,EL PRIMO,19
BULL,EMZ,14
BULL,FANG,21
BULL,FINX,1
BULL,FRANK,22
BULL,GALE,2
BULL,GENE,5
BULL,GRAY,13
BULL,GRIFF,17
BULL,GROM,8
BULL,GUS,9
BULL,HANK,3
BULL,JACKY,10
BULL,JAE-YONG,6
BULL,JANET,4
BULL,JESSIE,13
BULL,JUJU,4
BULL,KAZE,4
BULL,KENJI,15
BULL,KIT,20
BULL,LARRY & LAWRIE,3
BULL,LEON,13
BULL,LILY,11
BULL,LOLA,4
BULL,LOU,4
BULL,LUMI,13
BULL,MAISIE,4
BULL,MANDY,23
BULL,MAX,9
BULL,MEEPLE,3
BULL,MEG,8
BULL,MELODIE,13
BULL,MICO,7
BULL,MOE,5
BULL,MORTIS,82
BULL,MR. P,2
BULL,NANI,2
BULL,NITA,20
BULL,OLLIE,1
BULL,OTIS,1
BULL,PAM,1
BULL,PEARL,2
BULL,PENNY,7
BULL,PIPER,10
BULL,POCO,9
BULL,R-T,2
BULL,RICO,46
BULL,ROSA,8
BULL,RUFFS,4
BULL,SAM,3
BULL,SANDY,12
BULL,SHADE,7
BULL,SHELLY,15
BULL,SPIKE,7
BULL,SPROUT,6
BULL,SQUEAK,10
BULL,STU,18
BULL,SURGE,24
BULL,TARA,14
BULL,TICK,23
BULL,WILLOW,3
BUSTER,BUZZ,5
BUSTER,BYRON,1
BUSTER,CARL,9
BUSTER,CHARLIE,7
BUSTER,CHESTER,2
BUSTER,CLANCY,4
BUSTER,COLETTE,8
BUSTER,COLT,16
BUSTER,CORDELIUS,4
BUSTER,CROW,11
BUSTER,DARRYL,3
BUSTER,DOUG,6
BUSTER,DRACO,3
BUSTER,DYNAMIKE,9
BUSTER,EDGAR,10
BUSTER,EL PRIMO,9
BUSTER,EMZ,9
BUSTER,FANG,15
BUSTER,FRANK,4
BUSTER,GALE,4
BUSTER,GENE,6
BUSTER,GRAY,4
BUSTER,GRIFF,9
BUSTER,GROM,8
BUSTER,GUS,7
BUSTER,HANK,1
BUSTER,JACKY,1
BUSTER,JAE-YONG,13
BUSTER,JANET,3
BUSTER,JESSIE,1
BUSTER,KAZE,6
BUSTER,KENJI,6
BUSTER,KIT,18
BUSTER,LARRY & LAWRIE,3
BUSTER,LEON,3
BUSTER,LILY,11
BUSTER,LOU,5
BUSTER,LUMI,2
BUSTER,MAISIE,4
BUSTER,MANDY,4
BUSTER,MAX,2
BUSTER,MEEPLE,3
BUSTER,MEG,1
BUSTER,MELODIE,17
BUSTER,MICO,1
BUSTER,MOE,3
BUSTER,MORTIS,28
BUSTER,MR. P,3
BUSTER,NANI,1
BUSTER,NITA,3
BUSTER,OLLIE,1
BUSTER,OTIS,8
BUSTER,PAM,1
BUSTER,PENNY,5
BUSTER,PIPER,3
BUSTER,POCO,3
BUSTER,R-T,3
BUSTER,RICO,13
BUSTER,ROSA,1
BUSTER,RUFFS,4
BUSTER,SAM,2
BUSTER,SANDY,4
BUSTER,SHADE,3
BUSTER,SHELLY,3
BUSTER,SPIKE,1
BUSTER,SPROUT,6
BUSTER,SQUEAK,8
BUSTER,STU,7
BUSTER,SURGE,7
BUSTER,TARA,11
BUSTER,TICK,4
BUSTER,WILLOW,2
BUZZ,BYRON,15
BUZZ,CARL,12
BUZZ,CHARLIE,3
BUZZ,CHESTER,11
BUZZ,CHUCK,3
BUZZ,CLANCY,7
BUZZ,COLETTE,30
BUZZ,COLT,53
BUZZ,CORDELIUS,20
BUZZ,CROW,26
BUZZ,DARRYL,12
BUZZ,DOUG,6
BUZZ,DRACO,13
BUZZ,DYNAMIKE,57
BUZZ,EDGAR,48
BUZZ,EL PRIMO,26
BUZZ,EMZ,16
BUZZ,EVE,1
BUZZ,FANG,31
BUZZ,FINX,2
BUZZ,FRANK,23
BUZZ,GALE,7
BUZZ,GENE,10
BUZZ,GRAY,9
BUZZ,GRIFF,14
BUZZ,GROM,16
BUZZ,GUS,16
BUZZ,HANK,6
BUZZ,JACKY,10
BUZZ,JAE-YONG,10
BUZZ,JANET,5
BUZZ,JESSIE,10
BUZZ,JUJU,4
BUZZ,KAZE,12
BUZZ,KENJI,10
BUZZ,KIT,22
BUZZ,LARRY & LAWRIE,5
BUZZ,LEON,23
BUZZ,LILY,20
BUZZ,LOLA,4
BUZZ,LOU,2
BUZZ,LUMI,6
BUZZ,MAISIE,7
BUZZ,MANDY,41
BUZZ,MAX,12
BUZZ,MEG,7
BUZZ,MELODIE,12
BUZZ,MICO,7
BUZZ,MOE,3
BUZZ,MORTIS,132
BUZZ,MR. P,8
BUZZ,NANI,2
BUZZ,NITA,8
BUZZ,OLLIE,4
BUZZ,OTIS,4
BUZZ,PAM,2
BUZZ,PEARL,2
BUZZ,PENNY,8
BUZZ,PIPER,24
BUZZ,POCO,16
BUZZ,R-T,3
BUZZ,RICO,46
BUZZ,ROSA,5
BUZZ,RUFFS,3
BUZZ,SAM,7
BUZZ,SANDY,11
BUZZ,SHADE,4
BUZZ,SHELLY,21
BUZZ,SPIKE,15
BUZZ,SPROUT,7
BUZZ,SQUEAK,14
BUZZ,STU,24
BUZZ,SURGE,21
BUZZ,TARA,15
BUZZ,TICK,32
BUZZ,WILLOW,2
BYRON,CARL,7
BYRON,CHARLIE,5
BYRON,CHESTER,11
BYRON,CHUCK,2
BYRON,CLANCY,5
BYRON,COLETTE,71
BYRON,COLT,50
BYRON,CORDELIUS,2
BYRON,CROW,18
BYRON,DARRYL,16
BYRON,DOUG,7
BYRON,DRACO,4
BYRON,DYNAMIKE,44
BYRON,EDGAR,73
BYRON,EL PRIMO,13
BYRON,EMZ,20
BYRON,FANG,26
BYRON,FINX,3
BYRON,FRANK,18
BYRON,GALE,3
BYRON,GENE,9
BYRON,GRAY,11
BYRON,GRIFF,7
BYRON,GROM,25
BYRON,GUS,19
BYRON,HANK,6
BYRON,JACKY,4
BYRON,JAE-YONG,4
BYRON,JANET,4
BYRON,JESSIE,21
BYRON,JUJU,6
BYRON,KAZE,9
BYRON,KENJI,7
BYRON,KIT,40
BYRON,LARRY & LAWRIE,1
BYRON,LEON,29
BYRON,LILY,13
BYRON,LOLA,5
BYRON,LOU,1
BYRON,LUMI,4
BYRON,MAISIE,8
BYRON,MANDY,78
BYRON,MAX,14
BYRON,MEEPLE,6
BYRON,MEG,4
BYRON,MELODIE,8
BYRON,MICO,2
BYRON,MOE,3
BYRON,MORTIS,74
BYRON,MR. P,15
BYRON,NANI,12
BYRON,NITA,13
BYRON,OLLIE,3
BYRON,OTIS,6
BYRON,PAM,9
BYRON,PEARL,1
BYRON,PENNY,23
BYRON,PIPER,82
BYRON,POCO,15
BYRON,R-T,3
BYRON,RICO,22
BYRON,ROSA,4
BYRON,RUFFS,2
BYRON,SAM,6
BYRON,SANDY,3
BYRON,SHADE,12
BYRON,SHELLY,7
BYRON,SPIKE,20
BYRON,SPROUT,8
BYRON,SQUEAK,34
BYRON,STU,17
BYRON,SURGE,7
BYRON,TARA,15
BYRON,TICK,50
BYRON,WILLOW,3
CARL,CHARLIE,8
CARL,CHESTER,15
CARL,CHUCK,9
CARL,CLANCY,1
CARL,COLETTE,18
CARL,COLT,37
CARL,CORDELIUS,18
CARL,CROW,19
CARL,DARRYL,11
CARL,DOUG,5
CARL,DRACO,10
CARL,DYNAMIKE,40
CARL,EDGAR,47
CARL,EL PRIMO,8
CARL,EMZ,25
CARL,EVE,1
CARL,FANG,26
CARL,FINX,5
CARL,FRANK,15
CARL,GALE,8
CARL,GENE,4
CARL,GRAY,7
CARL,GRIFF,21
CARL,GROM,16
CARL,GUS,16
CARL,HANK,11
CARL,JACKY,13
CARL,JAE-YONG,7
CARL,JANET,4
CARL,JESSIE,16
CARL,JUJU,4
CARL,KAZE,14
CARL,KENJI,17
CARL,KIT,15
CARL,LARRY & LAWRIE,2
CARL,LEON,11
CARL,LILY,18
CARL,LOLA,4
CARL,LOU,5
CARL,LUMI,7
CARL,MAISIE,12
CARL,MANDY,42
CARL,MAX,11
CARL,MEEPLE,8
CARL,MEG,4
CARL,MELODIE,11
CARL,MICO,9
CARL,MOE,2
CARL,MORTIS,98
CARL,MR. P,4
CARL,NANI,9
CARL,NITA,9
CARL,OLLIE,7
CARL,OTIS,1
CARL,PAM,3
CARL,PEARL,5
CARL,PENNY,7
CARL,PIPER,26
CARL,POCO,13
CARL,R-T,1
CARL,RICO,44
CARL,ROSA,6
CARL,SAM,5
CARL,SANDY,6
CARL,SHADE,7
CARL,SHELLY,10
CARL,SPIKE,24
CARL,SPROUT,10
CARL,SQUEAK,15
CARL,STU,19
CARL,SURGE,17
CARL,TARA,14
CARL,TICK,39
CARL,WILLOW,6
CHARLIE,CHESTER,7
CHARLIE,CHUCK,3
CHARLIE,COLETTE,11
CHARLIE,COLT,15
CHARLIE,CORDELIUS,18
CHARLIE,CROW,12
CHARLIE,DARRYL,3
CHARLIE,DOUG,1
CHARLIE,DRACO,6
CHARLIE,DYNAMIKE,14
CHARLIE,EDGAR,9
CHARLIE,EL PRIMO,5
CHARLIE,EMZ,8
CHARLIE,FANG,11
CHARLIE,FINX,1
CHARLIE,FRANK,8
CHARLIE,GALE,1
CHARLIE,GENE,3
CHARLIE,GRAY,7
CHARLIE,GRIFF,6
CHARLIE,GROM,4
CHARLIE,GUS,11
CHARLIE,HANK,2
CHARLIE,JACKY,2
CHARLIE,JAE-YONG,4
CHARLIE,JANET,6
CHARLIE,JESSIE,5
CHARLIE,KAZE,8
CHARLIE,KENJI,4
CHARLIE,KIT,2
CHARLIE,LEON,1
CHARLIE,LILY,10
CHARLIE,LOLA,1
CHARLIE,LOU,2
CHARLIE,LUMI,3
CHARLIE,MAISIE,3
CHARLIE,MANDY,13
CHARLIE,MAX,4
CHARLIE,MEEPLE,2
CHARLIE,MEG,5
CHARLIE,MICO,2
CHARLIE,MOE,2
CHARLIE,MORTIS,28
CHARLIE,MR. P,2
CHARLIE,NANI,1
CHARLIE,NITA,3
CHARLIE,OLLIE,1
CHARLIE,OTIS,2
CHARLIE,PAM,1
CHARLIE,PENNY,3
CHARLIE,PIPER,8
CHARLIE,POCO,1
CHARLIE,RICO,10
CHARLIE,ROSA,2
CHARLIE,SAM,2
CHARLIE,SANDY,4
CHARLIE,SHADE,1
CHARLIE,SHELLY,2
CHARLIE,SPIKE,11
CHARLIE,SPROUT,3
CHARLIE,SQUEAK,9
CHARLIE,STU,6
CHARLIE,SURGE,5
CHARLIE,TARA,6
CHARLIE,TICK,10
CHARLIE,WILLOW,1
CHESTER,CHUCK,4
CHESTER,CLANCY,10
CHESTER,COLETTE,27
CHESTER,COLT,45
CHESTER,CORDELIUS,19
CHESTER,CROW,23
CHESTER,DARRYL,12
CHESTER,DOUG,7
CHESTER,DRACO,5
CHESTER,DYNAMIKE,43
CHESTER,EDGAR,34
CHESTER,EL PRIMO,14
CHESTER,EMZ,15
CHESTER,EVE,2
CHESTER,FANG,14
CHESTER,FINX,1
CHESTER,FRANK,23
CHESTER,GALE,4
CHESTER,GENE,3
CHESTER,GRAY,9
CHESTER,GRIFF,12
CHESTER,GROM,14
CHESTER,GUS,9
CHESTER,HANK,5
CHESTER,JACKY,7
CHESTER,JAE-YONG,3
CHESTER,JANET,3
CHESTER,JESSIE,7
CHESTER,JUJU,5
CHESTER,KAZE,12
CHESTER,KENJI,25
CHESTER,KIT,10
CHESTER,LARRY & LAWRIE,2
CHESTER,LEON,14
CHESTER,LILY,14
CHESTER,LOLA,6
CHESTER,LOU,7
CHESTER,LUMI,4
CHESTER,MAISIE,7
CHESTER,MANDY,39
CHESTER,MAX,9
CHESTER,MEEPLE,1
CHESTER,MEG,4
CHESTER,MELODIE,6
CHESTER,MICO,6
CHESTER,MOE,1
CHESTER,MORTIS,89
CHESTER,MR. P,4
CHESTER,NANI,4
CHESTER,NITA,13
CHESTER,OLLIE,3
CHESTER,OTIS,2
CHESTER,PAM,4
CHESTER,PEARL,3
CHESTER,PENNY,6
CHESTER,PIPER,27
CHESTER,POCO,8
CHESTER,R-T,11
CHESTER,RICO,35
CHESTER,ROSA,6
CHESTER,RUFFS,1
CHESTER,SAM,1
CHESTER,SANDY,3
CHESTER,SHADE,8
CHESTER,SHELLY,8
CHESTER,SPIKE,21
CHESTER,SPROUT,6
CHESTER,SQUEAK,8
CHESTER,STU,24
CHESTER,SURGE,19
CHESTER,TARA,12
CHESTER,TICK,24
CHESTER,WILLOW,1
CHUCK,CLANCY,3
CHUCK,COLETTE,8
CHUCK,COLT,24
CHUCK,CORDELIUS,8
CHUCK,CROW,7
CHUCK,DARRYL,5
CHUCK,DOUG,5
CHUCK,DRACO,3
CHUCK,DYNAMIKE,12
CHUCK,EDGAR,20
CHUCK,EL PRIMO,3
CHUCK,EMZ,9
CHUCK,EVE,2
CHUCK,FANG,1
CHUCK,FINX,1
CHUCK,FRANK,6
CHUCK,GALE,2
CHUCK,GENE,1
CHUCK,GRAY,2
CHUCK,GRIFF,6
CHUCK,GROM,5
CHUCK,GUS,3
CHUCK,HANK,1
CHUCK,JACKY,2
CHUCK,JAE-YONG,4
CHUCK,JESSIE,19
CHUCK,KAZE,2
CHUCK,KENJI,2
CHUCK,KIT,5
CHUCK,LARRY & LAWRIE,1
CHUCK,LEON,4
CHUCK,LILY,5
CHUCK,LOLA,1
CHUCK,LOU,2
CHUCK,LUMI,4
CHUCK,MAISIE,2
CHUCK,MANDY,15
CHUCK,MAX,4
CHUCK,MEEPLE,2
CHUCK,MEG,1
CHUCK,MELODIE,5
CHUCK,MICO,9
CHUCK,MOE,1
CHUCK,MORTIS,12
CHUCK,MR. P,3
CHUCK,NITA,11
CHUCK,OLLIE,1
CHUCK,PAM,3
CHUCK,PEARL,1
CHUCK,PENNY,11
CHUCK,PIPER,9
CHUCK,R-T,1
CHUCK,RICO,9
CHUCK,SHADE,1
CHUCK,SHELLY,2
CHUCK,SPIKE,11
CHUCK,SQUEAK,8
CHUCK,STU,5
CHUCK,SURGE,3
CHUCK,TARA,7
CHUCK,TICK,11
CHUCK,WILLOW,1
CLANCY,COLETTE,9
CLANCY,COLT,19
CLANCY,CORDELIUS,14
CLANCY,CROW,6
CLANCY,DARRYL,6
CLANCY,DOUG,6
CLANCY,DRACO,8
CLANCY,DYNAMIKE,14
CLANCY,EDGAR,16
CLANCY,EL PRIMO,11
CLANCY,EMZ,13
CLANCY,FANG,8
CLANCY,FRANK,13
CLANCY,GALE,5
CLANCY,GENE,4
CLANCY,GRAY,4
CLANCY,GRIFF,12
CLANCY,GROM,5
CLANCY,GUS,1
CLANCY,HANK,3
CLANCY,JACKY,5
CLANCY,JAE-YONG,6
CLANCY,JESSIE,4
CLANCY,JUJU,1
CLANCY,KAZE,2
CLANCY,KENJI,3
CLANCY,KIT,4
CLANCY,LARRY & LAWRIE,4
CLANCY,LEON,4
CLANCY,LILY,14
CLANCY,LOLA,1
CLANCY,LOU,4
CLANCY,LUMI,2
CLANCY,MAISIE,3
CLANCY,MANDY,11
CLANCY,MAX,4
CLANCY,MEEPLE,3
CLANCY,MELODIE,2
CLANCY,MICO,3
CLANCY,MORTIS,63
CLANCY,MR. P,2
CLANCY,NANI,2
CLANCY,NITA,3
CLANCY,OLLIE,3
CLANCY,OTIS,1
CLANCY,PAM,2
CLANCY,PEARL,1
CLANCY,PENNY,6
CLANCY,PIPER,11
CLANCY,POCO,6
CLANCY,RICO,5
CLANCY,ROSA,1
CLANCY,SAM,1
CLANCY,SANDY,9
CLANCY,SHADE,8
CLANCY,SHELLY,6
CLANCY,SPIKE,6
CLANCY,SPROUT,2
CLANCY,SQUEAK,2
CLANCY,STU,11
CLANCY,SURGE,5
CLANCY,TARA,6
CLANCY,TICK,12
CLANCY,WILLOW,2
COLETTE,COLETTE,8
COLETTE,COLT,120
COLETTE,CORDELIUS,21
COLETTE,CROW,80
COLETTE,DARRYL,19
COLETTE,DOUG,26
COLETTE,DRACO,10
COLETTE,DYNAMIKE,121
COLETTE,EDGAR,274
COLETTE,EL PRIMO,44
COLETTE,EMZ,81
COLETTE,EVE,8
COLETTE,FANG,78
COLETTE,FINX,9
COLETTE,FRANK,50
COLETTE,GALE,27
COLETTE,GENE,10
COLETTE,GRAY,29
COLETTE,GRIFF,35
COLETTE,GROM,69
COLETTE,GUS,30
COLETTE,HANK,10
COLETTE,JACKY,7
COLETTE,JAE-YONG,12
COLETTE,JANET,10
COLETTE,JESSIE,61
COLETTE,JUJU,7
COLETTE,KAZE,24
COLETTE,KENJI,42
COLETTE,KIT,46
COLETTE,LARRY & LAWRIE,17
COLETTE,LEON,71
COLETTE,LILY,51
COLETTE,LOLA,13
COLETTE,LOU,9
COLETTE,LUMI,15
COLETTE,MAISIE,28
COLETTE,MANDY,265
COLETTE,MAX,30
COLETTE,MEEPLE,13
COLETTE,MEG,23
COLETTE,MELODIE,13
COLETTE,MICO,28
COLETTE,MOE,11
COLETTE,MORTIS,145
COLETTE,MR. P,25
COLETTE,NANI,27
COLETTE,NITA,25
COLETTE,OLLIE,2
COLETTE,OTIS,5
COLETTE,PAM,14
COLETTE,PEARL,9
COLETTE,PENNY,35
COLETTE,PIPER,226
COLETTE,POCO,50
COLETTE,R-T,7
COLETTE,RICO,65
COLETTE,ROSA,13
COLETTE,RUFFS,6
COLETTE,SAM,8
COLETTE,SANDY,19
COLETTE,SHADE,14
COLETTE,SHELLY,35
COLETTE,SPIKE,82
COLETTE,SPROUT,15
COLETTE,SQUEAK,118
COLETTE,STU,34
COLETTE,SURGE,50
COLETTE,TARA,21
COLETTE,TICK,147
COLETTE,WILLOW,14
COLT,COLT,4
COLT,CORDELIUS,36
COLT,CROW,77
COLT,DARRYL,41
COLT,DOUG,20
COLT,DRACO,20
COLT,DYNAMIKE,159
COLT,EDGAR,167
COLT,EL PRIMO,42
COLT,EMZ,60
COLT,EVE,8
COLT,FANG,114
COLT,FINX,6
COLT,FRANK,64
COLT,GALE,12
COLT,GENE,22
COLT,GRAY,27
COLT,GRIFF,58
COLT,GROM,41
COLT,GUS,25
COLT,HANK,20
COLT,JACKY,28
COLT,JAE-YONG,17
COLT,JANET,17
COLT,JESSIE,47
COLT,JUJU,10
COLT,KAZE,32
COLT,KENJI,48
COLT,KIT,76
COLT,LARRY & LAWRIE,15
COLT,LEON,51
COLT,LILY,39
COLT,LOLA,8
COLT,LOU,10
COLT,LUMI,31
COLT,MAISIE,18
COLT,MANDY,101
COLT,MAX,30
COLT,MEEPLE,17
COLT,MEG,11
COLT,MELODIE,30
COLT,MICO,13
COLT,MOE,7
COLT,MORTIS,349
COLT,MR. P,13
COLT,NANI,25
COLT,NITA,40
COLT,OLLIE,7
COLT,OTIS,9
COLT,PAM,18
COLT,PEARL,7
COLT,PENNY,33
COLT,PIPER,146
COLT,POCO,31
COLT,R-T,11
COLT,RICO,127
COLT,ROSA,9
COLT,RUFFS,3
COLT,SAM,7
COLT,SANDY,14
COLT,SHADE,22
COLT,SHELLY,32
COLT,SPIKE,59
COLT,SPROUT,13
COLT,SQUEAK,51
COLT,STU,68
COLT,SURGE,69
COLT,TARA,45
COLT,TICK,83
COLT,WILLOW,11
CORDELIUS,CROW,19
CORDELIUS,DARRYL,10
CORDELIUS,DOUG,9
CORDELIUS,DRACO,15
CORDELIUS,DYNAMIKE,41
CORDELIUS,EDGAR,37
CORDELIUS,EL PRIMO,10
CORDELIUS,EMZ,10
CORDELIUS,FANG,28
CORDELIUS,FINX,1
CORDELIUS,FRANK,33
CORDELIUS,GALE,12
CORDELIUS,GENE,6
CORDELIUS,GRAY,4
CORDELIUS,GRIFF,28
CORDELIUS,GROM,8
CORDELIUS,GUS,9
CORDELIUS,HANK,14
CORDELIUS,JACKY,6
CORDELIUS,JAE-YONG,6
CORDELIUS,JANET,8
CORDELIUS,JESSIE,8
CORDELIUS,JUJU,3
CORDELIUS,KAZE,10
CORDELIUS,KENJI,17
CORDELIUS,KIT,19
CORDELIUS,LARRY & LAWRIE,4
CORDELIUS,LEON,10
CORDELIUS,LILY,5
CORDELIUS,LOLA,5
CORDELIUS,LOU,7
CORDELIUS,LUMI,11
CORDELIUS,MAISIE,17
CORDELIUS,MANDY,36
CORDELIUS,MAX,6
CORDELIUS,MEEPLE,5
CORDELIUS,MEG,7
CORDELIUS,MELODIE,6
CORDELIUS,MICO,6
CORDELIUS,MOE,9
CORDELIUS,MORTIS,137
CORDELIUS,MR. P,7
CORDELIUS,NANI,5
CORDELIUS,NITA,6
CORDELIUS,OLLIE,3
CORDELIUS,OTIS,3
CORDELIUS,PAM,3
CORDELIUS,PEARL,1
CORDELIUS,PENNY,5
CORDELIUS,PIPER,20
CORDELIUS,POCO,11
CORDELIUS,R-T,6
CORDELIUS,RICO,30
CORDELIUS,ROSA,3
CORDELIUS,SAM,5
CORDELIUS,SANDY,10
CORDELIUS,SHADE,6
CORDELIUS,SHELLY,11
CORDELIUS,SPIKE,18
CORDELIUS,SPROUT,9
CORDELIUS,SQUEAK,18
CORDELIUS,STU,35
CORDELIUS,SURGE,19
CORDELIUS,TARA,5
CORDELIUS,TICK,40
CORDELIUS,WILLOW,5
CROW,DARRYL,19
CROW,DOUG,12
CROW,DRACO,6
CROW,DYNAMIKE,95
CROW,EDGAR,101
CROW,EL PRIMO,18
CROW,EMZ,30
CROW,EVE,6
CROW,FANG,40
CROW,FINX,1
CROW,FRANK,20
CROW,GALE,7
CROW,GENE,15
CROW,GRAY,8
CROW,GRIFF,20
CROW,GROM,30
CROW,GUS,16
CROW,HANK,9
CROW,JACKY,11
CROW,JAE-YONG,9
CROW,JANET,11
CROW,JESSIE,29
CROW,JUJU,3
CROW,KAZE,20
CROW,KENJI,33
CROW,KIT,29
CROW,LARRY & LAWRIE,5
CROW,LEON,43
CROW,LILY,41
CROW,LOLA,4
CROW,LOU,14
CROW,LUMI,10
CROW,MAISIE,10
CROW,MANDY,82
CROW,MAX,17
CROW,MEEPLE,8
CROW,MEG,6
CROW,MELODIE,5
CROW,MICO,15
CROW,MOE,1
CROW,MORTIS,120
CROW,MR. P,10
CROW,NANI,7
CROW,NITA,23
CROW,OLLIE,4
CROW,OTIS,3
CROW,PAM,5
CROW,PEARL,6
CROW,PENNY,19
CROW,PIPER,86
CROW,POCO,17
CROW,R-T,5
CROW,RICO,51
CROW,ROSA,3
CROW,RUFFS,3
CROW,SAM,2
CROW,SANDY,17
CROW,SHADE,10
CROW,SHELLY,17
CROW,SPIKE,32
CROW,SPROUT,21
CROW,SQUEAK,40
CROW,STU,43
CROW,SURGE,29
CROW,TARA,18
CROW,TICK,80
CROW,WILLOW,5
DARRYL,DOUG,9
DARRYL,DYNAMIKE,42
DARRYL,EDGAR,43
DARRYL,EL PRIMO,24
DARRYL,EMZ,20
DARRYL,EVE,2
DARRYL,FANG,31
DARRYL,FINX,6
DARRYL,FRANK,24
DARRYL,GALE,4
DARRYL,GENE,2
DARRYL,GRAY,16
DARRYL,GRIFF,32
DARRYL,GROM,18
DARRYL,GUS,14
DARRYL,HANK,6
DARRYL,JACKY,8
DARRYL,JAE-YONG,6
DARRYL,JANET,10
DARRYL,JESSIE,12
DARRYL,JUJU,3
DARRYL,KAZE,11
DARRYL,KENJI,17
